#$version=1
# 1 2017-06-05 first versioned file
YORK PA WQIN462,19,39,57,49,76,43,39,185,96,130,130,52,76
YORK PA WQIN462,19,39,59,57,76,32,32,185,96,130,130,52,76
YORK PA WQIN462,19,40,0,7,76,41,43,185,96,130,130,52,76
YORK PA WQIN463,19,39,45,17.7,76,39,44.7,185,96,130,130,52,76
YORK PA WQIN463,19,39,45,42.9,76,28,54.4,185,96,130,130,52,76
YORK PA WQIN463,19,39,45,48,76,35,22,185,96,130,130,52,76
YORK PA WQIN463,19,39,46,22.4,76,22,8.7,185,96,130,130,52,76
YORK PA WQIN463,19,39,47,45.4,76,44,23.3,185,96,130,130,52,76
YORK PA WQIN463,19,39,49,54,76,36,1,185,96,130,130,52,76
YORK PA WQIN465,19,39,57,3,76,46,53,185,96,130,130,52,76
YORK PA WQIN465,19,39,57,49,76,43,39,185,96,130,130,52,76
YORK PA WQIN465,19,39,59,35,76,39,8,185,96,130,130,52,76
YORK PA WQIN465,19,40,1,17,76,45,18,185,96,130,130,52,76
YORK PA WQIN465,19,40,2,51,76,43,42,185,96,130,130,52,76
YORK PA WQIN466,19,39,54,35,76,38,4,185,96,130,130,52,76
YORK PA WQIN466,19,39,57,4,76,36,27,185,96,130,130,52,76
YORK PA WQIN466,19,39,57,14,76,45,30,185,96,130,130,52,76
YORK PA WQIN466,19,39,57,38.4,76,44,2.2,185,96,130,130,52,76
YORK PA WQIN466,19,39,57,42.7,76,43,30,185,96,130,130,52,76
YORK PA WQIN466,19,39,57,56,76,41,21,185,96,130,130,52,76
YORK PA WQIN469,19,39,46,10,76,40,53,185,96,130,130,52,76
YORK PA WQIN469,19,39,49,43.4,76,53,49.8,185,96,130,130,52,76
YORK PA WQIN469,19,39,53,57,76,36,28.5,185,96,130,130,52,76
YORK PA WQIN469,19,39,58,37,76,47,49,185,96,130,130,52,76
YORK PA WQIN469,19,39,59,36,76,42,19,185,96,130,130,52,76
YORK PA WQIN469,19,40,2,25,76,43,24,185,96,130,130,52,76
YORK PA WQIN471,19,39,43,34,76,19,41,185,96,130,130,52,76
YORK PA WQIN471,19,39,58,14.3,76,31,17.9,185,96,130,130,52,76
YORK PA WQIN471,19,39,58,47.7,76,50,13.7,185,96,130,130,52,76
YORK PA WQIN471,19,40,0,10.2,76,50,53.8,185,96,130,130,52,76
YORK PA WQIN471,19,40,12,32,76,52,15,185,96,130,130,52,76
YORK PA WQIN473,19,39,46,1,76,40,53,185,96,130,130,52,76
YORK PA WQIN473,19,39,48,38,76,43,39,185,96,130,130,52,76
YORK PA WQIN473,19,39,58,22,76,42,14,185,96,130,130,52,76
YORK PA WQIN473,19,39,58,47,76,43,50,185,96,130,130,52,76
YORK PA WQIN473,19,40,8,4,76,48,19,185,96,130,130,52,76
YORK PA WQIN473,19,40,8,22.1,76,58,48.6,185,96,130,130,52,76
YORK PA WQIN474,19,39,44,12,76,41,46,185,96,130,130,52,76
YORK PA WQIN474,19,39,47,41,76,58,8,185,96,130,130,52,76
YORK PA WQIN474,19,39,54,47.1,76,29,10.6,185,96,130,130,52,76
YORK PA WQIN474,19,40,3,49,76,42,24,185,96,130,130,52,76
YORK PA WQIN474,19,40,7,49,76,47,22,185,96,130,130,52,76
YORK PA WQIN475,19,39,44,51,76,56,50,185,96,130,130,52,76
YORK PA WQIN475,19,39,54,8,76,47,14,185,96,130,130,52,76
YORK PA WQIN475,19,39,55,14,76,40,56,185,96,130,130,52,76
YORK PA WQIN475,19,39,57,16,76,45,55,185,96,130,130,52,76
YORK PA WQIN475,19,39,57,38.7,76,43,40,185,96,130,130,52,76
YORK PA WQIN475,19,40,1,27,76,31,40,185,96,130,130,52,76
YORK PA WQIN476,19,39,48,59.3,76,58,42.1,185,96,130,130,52,76
YORK PA WQIN476,19,39,54,3,76,38,52,185,96,130,130,52,76
YORK PA WQIN476,19,39,56,49,76,30,20,185,96,130,130,52,76
YORK PA WQIN476,19,39,58,33.6,76,35,5.4,185,96,130,130,52,76
YORK PA WQIN476,19,40,6,32,77,2,4,185,96,130,130,52,76
YORK PA WQIN477,19,39,58,47.7,76,50,13.7,185,96,130,130,52,76
YORK PA WQIN477,19,40,0,11,76,36,27,185,96,130,130,52,76
YORK PA WQIN477,19,40,0,48,76,34,56,185,96,130,130,52,76
YORK PA WQIN477,19,40,1,12,76,45,13,185,96,130,130,52,76
YORK PA WQIN477,19,40,4,23,77,1,38,185,96,130,130,52,76
YORK PA WQIN477,19,40,10,45,76,50,9,185,96,130,130,52,76
YORK PA WQIN481,19,39,47,34,76,43,52,185,96,130,130,52,76
YORK PA WQIN481,19,39,48,7,76,59,14,185,96,130,130,52,76
YORK PA WQIN481,19,39,51,17.2,76,33,54.2,185,96,130,130,52,76
YORK PA WQIN481,19,39,52,46,76,42,33,185,96,130,130,52,76
YORK PA WQIN481,19,39,55,3,76,34,54,185,96,130,130,52,76
YORK PA WQIN481,19,39,56,46,76,45,56,185,96,130,130,52,76
YORK PA WQIN488,19,39,47,57,76,59,2,185,96,130,130,52,76
YORK PA WQIN488,19,39,57,4,76,41,10,185,96,130,130,52,76
YORK PA WQIN488,19,39,57,58.2,76,45,44,185,96,130,130,52,76
YORK PA WQIN488,19,39,58,6.1,76,42,39.5,185,96,130,130,52,76
YORK PA WQIN495,19,39,44,4,76,42,4,185,96,130,130,52,76
YORK PA WQIN495,19,39,45,15,76,35,30,185,96,130,130,52,76
YORK PA WQIN495,19,39,49,37,76,53,53,185,96,130,130,52,76
YORK PA WQIN495,19,39,56,33,76,42,31,185,96,130,130,52,76
YORK PA WQIN495,19,39,57,6,76,47,2,185,96,130,130,52,76
YORK PA WQIN495,19,39,59,27,76,40,13,185,96,130,130,52,76
YORK PA WQIN497,19,39,47,37,76,58,7,185,96,130,130,52,76
YORK PA WQIN497,19,39,50,16,76,37,13.7,185,96,130,130,52,76
YORK PA WQIN497,19,39,56,29,76,31,23,185,96,130,130,52,76
YORK PA WQIN497,19,40,0,30,76,49,40,185,96,130,130,52,76
YORK PA WQIN497,19,40,4,47,76,42,19,185,96,130,130,52,76
YORK PA WQIN497,19,40,8,6.1,76,48,18.8,185,96,130,130,52,76
YORK PA WQIN500,19,39,45,46,76,35,26,185,96,130,130,52,76
YORK PA WQIN500,19,39,47,57,76,59,2,185,96,130,130,52,76
YORK PA WQIN500,19,39,57,47.4,76,43,42,185,96,130,130,52,76
YORK PA WQIN500,19,39,58,39,76,40,1,185,96,130,130,52,76
YORK PA WQIN500,19,40,6,33,76,59,18,185,96,130,130,52,76
YORK PA WQIN500,19,40,11,24,76,53,25,185,96,130,130,52,76
YORK PA WQIN502,19,39,45,46,76,35,26,185,96,130,130,52,76
YORK PA WQIN502,19,39,52,11,76,29,7,185,96,130,130,52,76
YORK PA WQIN502,19,39,53,38,76,36,30,185,96,130,130,52,76
YORK PA WQIN502,19,39,54,54,76,40,20,185,96,130,130,52,76
YORK PA WQIN502,19,39,55,49,76,36,33.7,185,96,130,130,52,76
YORK PA WQIN502,19,39,58,13,76,30,57,185,96,130,130,52,76
